HGNC ID	Entrez Gene ID
HGNC:5099	3198
HGNC:51	4363
HGNC:5100	3206
HGNC:5101	3207
HGNC:5102	3209
HGNC:5103	3199
HGNC:5104	3200
HGNC:5105	3201
HGNC:5106	3202
HGNC:5107	3203
HGNC:5108	3204
HGNC:5109	3205
HGNC:511	442525
HGNC:5110	
HGNC:51103	100506299
HGNC:51104	645355
HGNC:51105	101927134
HGNC:51106	101927149
HGNC:51108	101927167
HGNC:51109	101927217
HGNC:5111	3211
HGNC:51110	101927233
HGNC:51111	101927258
HGNC:51112	101927323
HGNC:51113	101927324
HGNC:51114	101927726
HGNC:51115	101927718
HGNC:51116	101927698
HGNC:51117	101927728
HGNC:51118	101927750
HGNC:51119	101927900
HGNC:5112	10481
HGNC:51120	101927917
HGNC:51121	101927921
HGNC:51122	
HGNC:51123	101927922
HGNC:51124	101927931
HGNC:51125	101927980
HGNC:51126	101928062
HGNC:51128	101928104
HGNC:51129	101928113
HGNC:5113	3212
HGNC:51130	101928122
HGNC:51131	729101
HGNC:51132	105369987
HGNC:51134	
HGNC:51136	101928136
HGNC:51137	101928138
HGNC:51138	101928154
HGNC:51139	101928190
HGNC:5114	3213
HGNC:51140	101928200
HGNC:51142	101928244
HGNC:51143	101928290
HGNC:51144	101928292
HGNC:51145	101928340
HGNC:51146	101928420
HGNC:51147	101928440
HGNC:51148	101928442
HGNC:51149	101928496
HGNC:5115	3214
HGNC:51150	101928536
HGNC:51151	100420589
HGNC:51152	101928537
HGNC:51153	101928545
HGNC:5116	3215
HGNC:51161	102723378
HGNC:51162	102723426
HGNC:51163	102723487
HGNC:51164	102723562
HGNC:51165	102723644
HGNC:51166	102723742
HGNC:5117	3216
HGNC:51174	441461
HGNC:51175	100128505
HGNC:51176	100129722
HGNC:51177	102723510
HGNC:51178	100506655
HGNC:51179	102723513
HGNC:5118	3217
HGNC:51180	402160
HGNC:51181	102723641
HGNC:51183	100130954
HGNC:51184	100506119
HGNC:51185	100507540
HGNC:51186	100996590
HGNC:51187	101927015
HGNC:51188	101927380
HGNC:51189	101927477
HGNC:5119	3218
HGNC:51190	101927873
HGNC:51191	101928470
HGNC:51192	101928483
HGNC:51193	101928720
HGNC:51194	101929127
HGNC:51195	103344932
HGNC:51196	100996266
HGNC:51197	101929302
HGNC:51198	100505540
HGNC:51199	
HGNC:512	644042
HGNC:5120	3219
HGNC:51200	100506791
HGNC:51201	100132354
HGNC:51202	
HGNC:51203	
HGNC:51204	101060691
HGNC:51205	101926906
HGNC:51206	101927049
HGNC:51207	101927396
HGNC:51208	
HGNC:51209	101928781
HGNC:5121	
HGNC:51210	101928913
HGNC:51211	101929025
HGNC:51212	101929218
HGNC:51213	101929328
HGNC:51214	101929310
HGNC:51215	101929286
HGNC:51216	101929397
HGNC:51217	101929624
HGNC:51218	101929684
HGNC:51219	102724316
HGNC:5122	3226
HGNC:51220	102724341
HGNC:51221	642757
HGNC:51222	100507459
HGNC:51223	101926987
HGNC:51224	101927457
HGNC:51225	101060004
HGNC:51226	101927559
HGNC:51227	101927631
HGNC:51228	101927700
HGNC:51229	101929010
HGNC:5123	3227
HGNC:51230	101929225
HGNC:51231	101929591
HGNC:51232	102723483
HGNC:51234	101929983
HGNC:51235	649330
HGNC:51236	100130539
HGNC:51237	101927423
HGNC:51238	102288414
HGNC:5124	3228
HGNC:51240	102724631
HGNC:51241	100862671
HGNC:51242	653486
HGNC:51243	100422589
HGNC:51244	100422588
HGNC:51245	101060351
HGNC:51246	101060376
HGNC:51247	100510707
HGNC:51248	400658
HGNC:51249	646862
HGNC:5125	3229
HGNC:51250	100652824
HGNC:51252	101928448
HGNC:51253	728637
HGNC:51256	154872
HGNC:51257	100527949
HGNC:51258	100130301
HGNC:51259	100288814
HGNC:5126	3221
HGNC:51260	101060211
HGNC:51261	102723737
HGNC:51262	102723680
HGNC:51263	102723631
HGNC:51264	
HGNC:51265	101928770
HGNC:51266	101927988
HGNC:51268	644050
HGNC:51269	
HGNC:5127	3222
HGNC:51270	100128682
HGNC:51271	100131691
HGNC:51272	100505835
HGNC:51273	100506469
HGNC:51274	100996665
HGNC:51275	101927599
HGNC:51277	442320
HGNC:51278	442317
HGNC:51279	643353
HGNC:5128	3223
HGNC:51280	442318
HGNC:51281	101927621
HGNC:51282	101927667
HGNC:51284	101928378
HGNC:51285	101928571
HGNC:5129	3224
HGNC:51290	105221694
HGNC:51291	104564225
HGNC:51293	646719
HGNC:51295	100421779
HGNC:513	442255
HGNC:5130	3225
HGNC:51300	
HGNC:51301	101928555
HGNC:51302	100128857
HGNC:51303	101927720
HGNC:51304	101929059
HGNC:51305	102724105
HGNC:51306	400654
HGNC:51307	100505474
HGNC:51308	100505592
HGNC:51309	100505776
HGNC:5131	
HGNC:51310	100506787
HGNC:51311	100652770
HGNC:51312	100996669
HGNC:51313	
HGNC:51314	100132712
HGNC:51315	100130402
HGNC:51316	100422469
HGNC:51317	
HGNC:51318	
HGNC:51319	
HGNC:5132	3231
HGNC:51320	101927150
HGNC:51321	102724246
HGNC:51323	100194425
HGNC:51324	100194426
HGNC:51325	100533717
HGNC:51326	100533718
HGNC:51327	100289095
HGNC:51328	
HGNC:51329	728366
HGNC:5133	3236
HGNC:51330	100420149
HGNC:51331	101060105
HGNC:51332	
HGNC:51333	101060301
HGNC:51334	101929074
HGNC:51335	
HGNC:51336	100129813
HGNC:51337	644717
HGNC:51338	100419054
HGNC:51339	442465
HGNC:5134	3237
HGNC:51340	440416
HGNC:51341	100506325
HGNC:51342	100506713
HGNC:51343	101060544
HGNC:51344	101926996
HGNC:51345	101927688
HGNC:51347	101928001
HGNC:51348	133083
HGNC:51349	391657
HGNC:5135	3238
HGNC:51350	138971
HGNC:51351	107080633
HGNC:51352	
HGNC:51353	
HGNC:51355	
HGNC:51356	
HGNC:51357	
HGNC:5136	3239
HGNC:51361	101927171
HGNC:51362	100419793
HGNC:51363	100128542
HGNC:51364	
HGNC:51365	647476
HGNC:51366	100128827
HGNC:51367	400511
HGNC:51369	100132529
HGNC:5137	3232
HGNC:51370	100289092
HGNC:51371	100506172
HGNC:51372	100507419
HGNC:51373	100431177
HGNC:51374	391472
HGNC:51375	57413
HGNC:51378	
HGNC:51379	
HGNC:5138	3233
HGNC:51380	100507501
HGNC:51381	101926896
HGNC:51382	101926950
HGNC:51383	101927102
HGNC:51384	101927364
HGNC:51385	101927957
HGNC:51386	101928736
HGNC:51387	
HGNC:51388	102577424
HGNC:5139	3234
HGNC:51394	106633816
HGNC:51395	106635533
HGNC:51396	106635534
HGNC:51397	106635539
HGNC:51398	106635540
HGNC:51399	106635541
HGNC:5140	3235
HGNC:51400	106635542
HGNC:51401	106635543
HGNC:51402	106635544
HGNC:51403	106635545
HGNC:51404	106635546
HGNC:51405	106635682
HGNC:51406	106635683
HGNC:51407	106635684
HGNC:51408	100505812
HGNC:51409	
HGNC:5141	3240
HGNC:51410	101928784
HGNC:51411	100996876
HGNC:51414	101927129
HGNC:51415	101927112
HGNC:51416	101927332
HGNC:51418	101928363
HGNC:51419	101928388
HGNC:51420	101929196
HGNC:51421	101929173
HGNC:51422	101929221
HGNC:51423	101929478
HGNC:51424	101929655
HGNC:51425	101929690
HGNC:51426	101929701
HGNC:51427	100131924
HGNC:51428	100127902
HGNC:51429	
HGNC:5143	
HGNC:51431	102723320
HGNC:51432	101929765
HGNC:51433	101926895
HGNC:51434	101929743
HGNC:51435	100129468
HGNC:51436	100129355
HGNC:51437	100652796
HGNC:51438	
HGNC:51439	
HGNC:5144	3208
HGNC:51440	100288111
HGNC:51441	
HGNC:51442	644754
HGNC:51443	
HGNC:51444	100421311
HGNC:51445	
HGNC:51446	
HGNC:51447	643486
HGNC:51448	
HGNC:51449	386610
HGNC:5145	3241
HGNC:51450	376818
HGNC:51451	100420178
HGNC:51452	139542
HGNC:51453	647030
HGNC:51454	100421756
HGNC:51455	100421774
HGNC:51456	644357
HGNC:51457	100422656
HGNC:51458	283236
HGNC:51459	100130388
HGNC:5146	
HGNC:51460	390843
HGNC:51461	100132918
HGNC:51462	100421455
HGNC:51463	100131565
HGNC:51464	645207
HGNC:51465	100421390
HGNC:51466	100421391
HGNC:51467	100506058
HGNC:51468	
HGNC:51469	
HGNC:5147	3242
HGNC:51470	
HGNC:51471	
HGNC:51472	
HGNC:51473	
HGNC:51474	100420670
HGNC:51482	100129976
HGNC:51484	
HGNC:51488	
HGNC:51489	
HGNC:5149	
HGNC:51490	
HGNC:51495	100418951
HGNC:51496	100418960
HGNC:51497	283693
HGNC:51498	100418924
HGNC:51499	644160
HGNC:51500	644961
HGNC:51501	100131291
HGNC:51502	100131953
HGNC:51503	442097
HGNC:51504	100861540
HGNC:51506	643862
HGNC:51507	100996746
HGNC:51508	100101268
HGNC:51509	105180390
HGNC:51510	641776
HGNC:51511	105180391
HGNC:51512	102723555
HGNC:51513	102723849
HGNC:51514	100505767
HGNC:51515	100130307
HGNC:51516	101060280
HGNC:51517	442572
HGNC:51518	100420854
HGNC:51520	100506737
HGNC:51523	101929801
HGNC:51524	100132306
HGNC:51525	102467146
HGNC:51526	284837
HGNC:51527	100422268
HGNC:51528	
HGNC:51529	100287505
HGNC:5153	
HGNC:51530	
HGNC:51531	100130090
HGNC:51532	730792
HGNC:51533	100131624
HGNC:51534	
HGNC:51536	
HGNC:51537	100422517
HGNC:51538	
HGNC:51539	
HGNC:5154	3248
HGNC:51540	100128678
HGNC:51541	100420401
HGNC:51542	646330
HGNC:51543	100419246
HGNC:51544	
HGNC:51545	100420941
HGNC:51546	100420631
HGNC:51547	100128416
HGNC:51548	100132871
HGNC:51549	100128102
HGNC:5155	3249
HGNC:51550	
HGNC:51551	390311
HGNC:51552	494150
HGNC:51553	100130579
HGNC:51554	390730
HGNC:51555	441355
HGNC:51556	100287098
HGNC:51557	100505718
HGNC:51558	100506753
HGNC:51559	646614
HGNC:5156	3250
HGNC:51560	100420358
HGNC:51561	
HGNC:51562	
HGNC:51566	
HGNC:51567	
HGNC:51568	442060
HGNC:51569	
HGNC:5157	3251
HGNC:51570	100418719
HGNC:51571	100418754
HGNC:51572	100418742
HGNC:51573	100418733
HGNC:51574	107161230
HGNC:51575	
HGNC:51576	100419650
HGNC:51577	100507357
HGNC:51578	388574
HGNC:51579	100289034
HGNC:51580	101928941
HGNC:51582	101928969
HGNC:51583	
HGNC:51584	102724774
HGNC:51585	
HGNC:51586	
HGNC:51587	
HGNC:51588	
HGNC:51589	
HGNC:51591	
HGNC:51593	
HGNC:51594	
HGNC:51595	
HGNC:51596	
HGNC:51597	
HGNC:51598	100288503
HGNC:51599	105416157
HGNC:5160	3254
HGNC:51603	106480334
HGNC:51604	100288974
HGNC:51605	
HGNC:51606	
HGNC:51607	100418706
HGNC:51608	728931
HGNC:51609	100129761
HGNC:5161	3255
HGNC:51611	107075106
HGNC:51612	107075307
HGNC:51613	
HGNC:51614	729409
HGNC:51615	100128603
HGNC:51616	
HGNC:51617	728819
HGNC:51618	100422299
HGNC:51619	100422310
HGNC:51620	
HGNC:51621	
HGNC:51622	100130067
HGNC:51623	
HGNC:51624	
HGNC:51625	
HGNC:51627	
HGNC:51628	100288802
HGNC:51629	
HGNC:5163	3257
HGNC:51630	
HGNC:51631	392181
HGNC:51632	102723647
HGNC:51634	100505477
HGNC:51635	105373450
HGNC:51639	105664404
HGNC:5164	10855
HGNC:51640	100421610
HGNC:51641	
HGNC:51642	
HGNC:51643	
HGNC:51645	101927273
HGNC:51646	124685
HGNC:51647	100422437
HGNC:51648	157667
HGNC:51649	645094
HGNC:5165	
HGNC:51650	391722
HGNC:51651	105667213
HGNC:51652	100505739
HGNC:51653	100507316
HGNC:51654	100507420
HGNC:51655	100507530
HGNC:51656	100507651
HGNC:51657	100996348
HGNC:51658	101926926
HGNC:51659	101927003
HGNC:5166	3260
HGNC:51660	101927067
HGNC:51661	101927221
HGNC:51662	101927459
HGNC:51663	101927487
HGNC:5167	3261
HGNC:51677	728763
HGNC:51678	100132086
HGNC:51679	100128817
HGNC:5168	3259
HGNC:51685	
HGNC:51686	
HGNC:51687	
HGNC:51688	
HGNC:51689	
HGNC:5169	3262
HGNC:51690	
HGNC:51691	
HGNC:51692	
HGNC:51693	105682749
HGNC:51694	105751187
HGNC:51695	
HGNC:51696	645598
HGNC:51697	
HGNC:51698	
HGNC:51699	
HGNC:51700	
HGNC:51701	
HGNC:51702	
HGNC:51703	
HGNC:51704	
HGNC:51705	
HGNC:51706	
HGNC:51707	107105271
HGNC:51708	
HGNC:51709	
HGNC:5171	3263
HGNC:51710	
HGNC:51712	107075107
HGNC:51714	440567
HGNC:51715	100507462
HGNC:51716	100093631
HGNC:51717	100420546
HGNC:51718	101927390
HGNC:51719	101927717
HGNC:5172	55806
HGNC:51720	
HGNC:51721	
HGNC:51722	
HGNC:51723	
HGNC:51724	
HGNC:51725	
HGNC:51726	
HGNC:51727	
HGNC:51728	
HGNC:51729	
HGNC:5173	3265
HGNC:51730	
HGNC:51731	
HGNC:51732	441124
HGNC:51733	
HGNC:51734	
HGNC:51735	
HGNC:51736	101930150
HGNC:51737	
HGNC:51738	
HGNC:51739	100418983
HGNC:5174	3266
HGNC:51740	100132606
HGNC:51741	100128103
HGNC:51742	
HGNC:51743	107075248
HGNC:51744	
HGNC:51745	100128804
HGNC:51746	100127958
HGNC:51747	100288774
HGNC:51748	
HGNC:51749	
HGNC:5175	3267
HGNC:51750	
HGNC:51751	107080553
HGNC:51752	
HGNC:51753	102723498
HGNC:51754	102723416
HGNC:51755	647654
HGNC:51756	649620
HGNC:51757	102723711
HGNC:51758	100288806
HGNC:51759	102723570
HGNC:5176	11103
HGNC:51760	102723584
HGNC:51761	102723603
HGNC:51762	100289097
HGNC:51763	102723316
HGNC:51764	102723390
HGNC:51767	100132352
HGNC:51768	642236
HGNC:51769	102724923
HGNC:5177	3268
HGNC:51770	100887073
HGNC:51771	
HGNC:51772	105379479
HGNC:51773	
HGNC:51774	
HGNC:51775	
HGNC:51776	
HGNC:51777	
HGNC:51778	
HGNC:51779	
HGNC:5178	3270
HGNC:51780	
HGNC:51781	
HGNC:51782	
HGNC:51783	100887074
HGNC:51784	
HGNC:51785	
HGNC:51786	
HGNC:51787	
HGNC:51788	
HGNC:51789	107080551
HGNC:51791	105377880
HGNC:51793	105378952
HGNC:51794	101059920
HGNC:51795	
HGNC:51796	101059926
HGNC:51797	
HGNC:51798	
HGNC:51799	
HGNC:5180	3272
HGNC:51800	727964
HGNC:51801	642614
HGNC:51802	100131279
HGNC:51803	100420859
HGNC:51804	
HGNC:51805	100422055
HGNC:51806	100418756
HGNC:51807	731605
HGNC:51808	642683
HGNC:51809	
HGNC:5181	3273
HGNC:51810	
HGNC:51811	
HGNC:51812	
HGNC:51813	100419081
HGNC:51815	105371346
HGNC:51816	102724101
HGNC:51817	102724127
HGNC:51818	106660619
HGNC:51819	100130700
HGNC:5182	3269
HGNC:51820	646377
HGNC:51821	105373853
HGNC:51822	400612
HGNC:51825	
HGNC:51826	644070
HGNC:51829	102724560
HGNC:5183	3274
HGNC:51830	102724594
HGNC:51831	101060233
HGNC:51832	100422339
HGNC:51833	100422346
HGNC:51834	100422347
HGNC:51835	100422348
HGNC:51836	102724655
HGNC:51837	101928223
HGNC:51838	102723619
HGNC:51839	106099130
HGNC:5184	11255
HGNC:51842	106146149
HGNC:51844	
HGNC:51845	
HGNC:51846	
HGNC:51847	105373869
HGNC:51848	100419895
HGNC:51849	
HGNC:5185	8739
HGNC:51850	
HGNC:51851	
HGNC:51852	
HGNC:51853	
HGNC:51854	
HGNC:51855	
HGNC:51856	
HGNC:51857	
HGNC:51858	
HGNC:51859	
HGNC:5186	3275
HGNC:51860	
HGNC:51861	
HGNC:51862	
HGNC:51863	
HGNC:51864	
HGNC:51865	
HGNC:51866	
HGNC:51867	
HGNC:51868	
HGNC:51869	
HGNC:5187	3276
HGNC:51870	
HGNC:51871	
HGNC:51872	
HGNC:51873	
HGNC:51874	
HGNC:51875	
HGNC:51876	
HGNC:51877	
HGNC:51878	
HGNC:51879	
HGNC:5188	56341
HGNC:51880	
HGNC:51881	
HGNC:51882	
HGNC:51883	
HGNC:51884	
HGNC:51886	
HGNC:51887	
HGNC:51889	
HGNC:51890	102724742
HGNC:51891	729356
HGNC:51892	441870
HGNC:51893	100129611
HGNC:51894	650236
HGNC:51895	649324
HGNC:51896	100419649
HGNC:51897	645354
HGNC:51898	101929484
HGNC:51899	388849
HGNC:51900	106456574
HGNC:51902	100131796
HGNC:51904	100421096
HGNC:51905	100421148
HGNC:51906	100420075
HGNC:51907	768086
HGNC:51912	
HGNC:51913	106614088
HGNC:51914	
HGNC:51915	101929026
HGNC:51916	
HGNC:51917	100996538
HGNC:51918	
HGNC:51919	100421125
HGNC:5192	3280
HGNC:51920	100996520
HGNC:51921	651714
HGNC:51922	101927158
HGNC:51923	105377595
HGNC:51924	
HGNC:51925	
HGNC:51926	
HGNC:51927	101927763
HGNC:51928	
HGNC:51929	
HGNC:5193	9653
HGNC:51930	101927006
HGNC:51931	401959
HGNC:51932	100420574
HGNC:51933	100131261
HGNC:51934	645900
HGNC:51935	
HGNC:51936	100129926
HGNC:51937	100419477
HGNC:51938	
HGNC:51939	
HGNC:5194	9957
HGNC:51940	101926938
HGNC:51941	
HGNC:51942	
HGNC:51943	100130466
HGNC:51944	
HGNC:51945	100129781
HGNC:51946	105369343
HGNC:51947	
HGNC:51948	
HGNC:51949	
HGNC:5195	9956
HGNC:51950	
HGNC:51951	
HGNC:51952	
HGNC:51953	
HGNC:51954	
HGNC:51955	
HGNC:51956	107133493
HGNC:51957	
HGNC:51958	
HGNC:51959	
HGNC:5196	9955
HGNC:51960	
HGNC:51961	
HGNC:51962	
HGNC:51963	
HGNC:51964	
HGNC:51965	
HGNC:51966	
HGNC:51967	107075125
HGNC:51968	
HGNC:51969	
HGNC:51970	
HGNC:51971	
HGNC:51972	107075309
HGNC:51973	
HGNC:51974	
HGNC:51975	
HGNC:51976	
HGNC:51977	
HGNC:51978	
HGNC:51979	
HGNC:5198	9953
HGNC:51980	
HGNC:51981	
HGNC:51982	
HGNC:51983	
HGNC:51984	
HGNC:51985	
HGNC:51986	
HGNC:51987	
HGNC:51988	
HGNC:51989	
HGNC:51990	
HGNC:51991	
HGNC:51992	
HGNC:51993	
HGNC:51994	
HGNC:51995	
HGNC:51996	
HGNC:51997	
HGNC:51999	106660605
HGNC:52	89845
HGNC:5200	9951
HGNC:52001	100506457
HGNC:52002	731424
HGNC:52003	101928989
HGNC:52004	101927081
HGNC:52005	106660609
HGNC:52006	101927797
HGNC:52007	106660610
HGNC:52008	
HGNC:52009	
HGNC:5201	9394
HGNC:52010	
HGNC:52011	
HGNC:52012	
HGNC:52013	
HGNC:52014	
HGNC:52015	
HGNC:52016	
HGNC:52017	
HGNC:52018	
HGNC:52019	
HGNC:52020	
HGNC:52021	
HGNC:52022	
HGNC:52023	
HGNC:52024	
HGNC:52025	
HGNC:52026	
HGNC:52027	
HGNC:52028	
HGNC:52029	
HGNC:5203	3281
HGNC:52030	
HGNC:52031	
HGNC:52032	
HGNC:52033	
HGNC:52034	
HGNC:52035	
HGNC:52036	
HGNC:52037	
HGNC:52038	
HGNC:52039	
HGNC:52040	
HGNC:52041	
HGNC:52042	
HGNC:52043	
HGNC:52044	
HGNC:52045	
HGNC:52046	
HGNC:52047	
HGNC:52048	
HGNC:52049	
HGNC:52050	401242
HGNC:52051	401289
HGNC:52052	645434
HGNC:52053	729658
HGNC:52055	100129461
HGNC:52056	
HGNC:52057	
HGNC:52058	
HGNC:52059	
HGNC:52060	
HGNC:52061	
HGNC:52062	
HGNC:52063	
HGNC:52064	
HGNC:52065	
HGNC:52066	
HGNC:52067	
HGNC:52068	
HGNC:52069	
HGNC:52070	
HGNC:52071	
HGNC:52072	
HGNC:52073	
HGNC:52074	
HGNC:52075	
HGNC:52076	
HGNC:52077	
HGNC:52078	
HGNC:52079	
HGNC:5208	3290
HGNC:52080	
HGNC:52081	
HGNC:52082	
HGNC:52083	
HGNC:52084	107075280
HGNC:52085	
HGNC:52086	
HGNC:52087	
HGNC:52088	
HGNC:52089	
HGNC:5209	3291
HGNC:52090	
HGNC:52091	
HGNC:52092	
HGNC:52093	
HGNC:52094	
HGNC:52095	
HGNC:52096	
HGNC:52097	
HGNC:52098	
HGNC:52099	
HGNC:5210	3292
HGNC:52100	
HGNC:52101	
HGNC:52102	
HGNC:52103	
HGNC:52104	
HGNC:52105	
HGNC:52106	
HGNC:52107	
HGNC:52108	
HGNC:52109	
HGNC:5211	3294
HGNC:52110	
HGNC:52111	
HGNC:52112	
HGNC:52113	
HGNC:52114	
HGNC:52115	
HGNC:52116	100287067
HGNC:52117	
HGNC:52118	
HGNC:52119	107075178
HGNC:5212	3293
HGNC:52120	
HGNC:52121	
HGNC:52122	
HGNC:52123	
HGNC:52124	
HGNC:52125	100289371
HGNC:52126	
HGNC:52127	
HGNC:52128	
HGNC:52129	
HGNC:5213	3295
HGNC:52130	
HGNC:52131	
HGNC:52132	
HGNC:52133	
HGNC:52134	
HGNC:52135	
HGNC:52136	
HGNC:52137	
HGNC:52138	
HGNC:52139	
HGNC:52140	
HGNC:52141	
HGNC:52142	
HGNC:52143	
HGNC:52144	
HGNC:52145	
HGNC:52146	
HGNC:52147	
HGNC:52148	
HGNC:52149	
HGNC:5215	51478
HGNC:52150	
HGNC:52151	100289404
HGNC:52152	
HGNC:52153	
HGNC:52154	
HGNC:52155	
HGNC:52156	
HGNC:52157	
HGNC:52158	
HGNC:52159	
HGNC:5216	643646
HGNC:52160	
HGNC:52161	
HGNC:52162	
HGNC:52163	105371130
HGNC:52165	
HGNC:52166	
HGNC:52167	
HGNC:52168	
HGNC:52169	
HGNC:5217	3283
HGNC:52170	
HGNC:52171	
HGNC:52172	
HGNC:52173	
HGNC:52174	
HGNC:52175	
HGNC:52176	
HGNC:52177	
HGNC:52178	
HGNC:52179	
HGNC:5218	3284
HGNC:52180	
HGNC:52181	
HGNC:52182	
HGNC:52183	
HGNC:52184	
HGNC:52185	
HGNC:52186	
HGNC:52187	107075315
HGNC:52188	
HGNC:52189	
HGNC:5219	391076
HGNC:52190	
HGNC:52191	
HGNC:52192	
HGNC:52193	
HGNC:52194	
HGNC:52195	
HGNC:52196	
HGNC:52197	
HGNC:52198	
HGNC:52199	
HGNC:5220	440606
HGNC:52200	
HGNC:52201	
HGNC:52202	
HGNC:52203	
HGNC:52204	
HGNC:52205	
HGNC:52206	
HGNC:52207	
HGNC:52208	
HGNC:52209	
HGNC:5221	441900
HGNC:52210	
HGNC:52211	
HGNC:52212	
HGNC:52213	
HGNC:52214	
HGNC:52215	
HGNC:52216	
HGNC:52217	
HGNC:52218	
HGNC:52219	
HGNC:5222	128102
HGNC:52220	
HGNC:52221	
HGNC:52222	
HGNC:52223	
HGNC:52224	
HGNC:52225	
HGNC:52226	
HGNC:52227	
HGNC:52228	
HGNC:52229	
HGNC:5223	391081
HGNC:52230	
HGNC:52231	
HGNC:52232	
HGNC:52233	
HGNC:52234	
HGNC:52235	
HGNC:52236	107397392
HGNC:52237	
HGNC:52238	
HGNC:52239	
HGNC:5224	3297
HGNC:52240	
HGNC:52241	
HGNC:52242	
HGNC:52243	
HGNC:52244	
HGNC:52245	
HGNC:52246	
HGNC:52247	
HGNC:52248	
HGNC:52249	
HGNC:5225	3298
HGNC:52250	
HGNC:52251	
HGNC:52252	
HGNC:52253	
HGNC:52254	
HGNC:52256	102724201
HGNC:52257	102724000
HGNC:52258	
HGNC:52259	102724321
HGNC:5226	11077
HGNC:52260	105370578
HGNC:52261	100506834
HGNC:52262	100131564
HGNC:52263	
HGNC:52264	
HGNC:52265	
HGNC:52266	
HGNC:52267	100288337
HGNC:52268	100422431
HGNC:52269	
HGNC:5227	3299
HGNC:52270	100128596
HGNC:52271	100129370
HGNC:52272	100128711
HGNC:52273	
HGNC:52274	
HGNC:52275	392275
HGNC:52277	100129520
HGNC:52278	100132015
HGNC:52279	101928991
HGNC:5228	3300
HGNC:52280	102723475
HGNC:52281	
HGNC:52282	105377363
HGNC:52284	101928108
HGNC:52285	643276
HGNC:52286	401010
HGNC:5229	3301
HGNC:52294	101928694
HGNC:52295	100287225
HGNC:52296	100287419
HGNC:52298	107985274
HGNC:52299	100419548
HGNC:52300	100130843
HGNC:52301	
HGNC:52302	
HGNC:52303	
HGNC:52304	
HGNC:52305	
HGNC:52306	
HGNC:52307	
HGNC:52308	
HGNC:52309	
HGNC:52310	
HGNC:52311	
HGNC:52312	
HGNC:52313	
HGNC:52314	
HGNC:52315	
HGNC:52316	
HGNC:52317	
HGNC:52318	
HGNC:52319	
HGNC:5232	3303
HGNC:52320	
HGNC:52321	
HGNC:52322	
HGNC:52323	
HGNC:52324	
HGNC:52325	
HGNC:52326	
HGNC:52327	
HGNC:52328	
HGNC:52329	102723552
HGNC:5233	3304
HGNC:52330	643219
HGNC:52331	653924
HGNC:52332	344887
HGNC:52333	
HGNC:52334	
HGNC:52335	
HGNC:52336	
HGNC:52337	100862705
HGNC:52339	100130936
HGNC:5234	3305
HGNC:52340	100288971
HGNC:52341	100288129
HGNC:52342	391151
HGNC:52343	285176
HGNC:52344	644937
HGNC:52345	645422
HGNC:52346	390345
HGNC:52347	100129975
HGNC:52348	390998
HGNC:52349	100630920
HGNC:5235	3306
HGNC:52350	645960
HGNC:52351	100419610
HGNC:52352	
HGNC:52353	100130490
HGNC:52354	1720
HGNC:52355	100132056
HGNC:52356	
HGNC:52357	100418814
HGNC:52358	100418835
HGNC:52359	100418832
HGNC:52360	100418834
HGNC:52361	100418836
HGNC:52362	
HGNC:52363	107987273
HGNC:52364	
HGNC:52365	
HGNC:52366	107987018
HGNC:52368	
HGNC:52369	
HGNC:5237	3308
HGNC:52370	100419066
HGNC:52372	107984161
HGNC:52373	100420471
HGNC:52374	101928788
HGNC:52375	100996851
HGNC:52376	100420509
HGNC:52377	100128413
HGNC:52378	107984636
HGNC:5238	3309
HGNC:52381	100129924
HGNC:5239	3310
HGNC:52396	100420909
HGNC:52397	102191832
HGNC:5240	3311
HGNC:52400	107548099
HGNC:52402	644172
HGNC:52403	728333
HGNC:52404	729497
HGNC:52405	642262
HGNC:52406	594841
HGNC:52407	100420900
HGNC:52408	100131252
HGNC:52409	101060002
HGNC:5241	3312
HGNC:52410	107983955
HGNC:52411	100505982
HGNC:52412	100289623
HGNC:52413	100129053
HGNC:52414	100288170
HGNC:52419	101929826
HGNC:52420	101929069
HGNC:52421	100192420
HGNC:52422	101928043
HGNC:52424	101928891
HGNC:52425	105372978
HGNC:52426	105373054
HGNC:52427	105373006
HGNC:52428	107985463
HGNC:52430	105373010
HGNC:52431	101927722
HGNC:52432	102724661
HGNC:52433	105376679
HGNC:52434	101929181
HGNC:52435	101929406
HGNC:52436	101928995
HGNC:52437	101928169
HGNC:52439	105372944
HGNC:5244	3313
HGNC:52441	101929631
HGNC:52442	101927876
HGNC:52443	101929771
HGNC:52444	101927526
HGNC:52445	101928751
HGNC:52446	388882
HGNC:52447	101929374
HGNC:52448	729461
HGNC:52449	105378889
HGNC:5245	3314
HGNC:52450	642643
HGNC:52451	100996432
HGNC:52452	100996342
HGNC:52453	101929350
HGNC:52454	105372730
HGNC:52455	441058
HGNC:52456	101928311
HGNC:52457	102724354
HGNC:52458	105379487
HGNC:52459	101928233
HGNC:5246	3315
HGNC:52460	100505887
HGNC:52461	105372763
HGNC:52462	102724188
HGNC:52463	105371590
HGNC:52464	101928476
HGNC:52465	105378884
HGNC:52466	105377138
HGNC:52467	105371660
HGNC:52468	105371609
HGNC:52469	101928399
HGNC:5247	3316
HGNC:52470	101927504
HGNC:52471	105372746
HGNC:52472	105372751
HGNC:52473	105378656
