Appendix S1 Time series of the long-term experiment,,,,,,,,,,,,,
Worksheet 1 Original time series of all species abundances measured in the experiment,,,,,,,,,,,,,
,,,,,,,,,,,,,
Note for those who wish to make use of these freely available data in their publications or presentations: ,,,,,,,,,,,,,
please cite the Ecology Letters publication of Beninca et al. as source of the data,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Date,Day number,Cyclopoids,Calanoid copepods,Rotifers,Protozoa,Nanophytoplankton,Picophytoplankton,Filamentous diatoms,Ostracods,Harpacticoids ,Bacteria,,
16/10/95,1923,0.00688,0,1.67124,0.0415,0,0.85655724,0,0.352815,0.0892,0.771,,
20/10/95,1927,0,0,0,0.2337,0.006607634,0.25492775,0,0.170628,0.588,0.569,,
23/10/95,1930,0.01462,0,0.0744,0.03135,0.033038169,0.252378499,0,0.454071,0.0632,0.48,,
30/10/95,1937,0.0258,0,0.05319,0,0.044050892,1.181590134,0,0.098748,0.1606,0.48,,
02/11/95,1940,0.04214,0,0.03198,0,0.132152676,2.11080177,0,0.050481,0.082,0.391,,
06/11/95,1944,0.03784,0,0.02082,0,0.005025704,2.53908039,0,0.10611,0.165,0.526,,
09/11/95,1947,0.0645,0,0.04866,0,0.013215268,2.99795034,0,0.132915,0.366,0.642,,
13/11/95,1951,0.01032,0,0.10125,0,0.079291606,2.99795034,0,0.1670109,0.70128,0.574,,
16/11/95,1954,0.0172,0,0.1446,0.13425,0,0.022637584,18.5148,0.1802277,0.55012,0.588,,
20/11/95,1958,0.01376,0,0.02808,0.13315,0,0.04078844,79.3872,0.2217807,0.68334,0.848,,
23/11/95,1961,0.08772,0,0,0.188,0,0.045886995,417.7152,0.2561502,0.814,1.138,,
27/11/95,1965,0.01032,0,0.00372,0.03135,0,3.51800295,221.6448,0.6846,0.266,1.004,,
30/11/95,1968,0.0129,0,0,0.4324,0,30.2846313,2.9526,0.25644,0.523,0.9,,
04/12/95,1972,0.00473,0,0,0.0376,0,39.9406007,0,0.25284,0.543,0.832,,
07/12/95,1975,0.0129,0,0,0,0,46.0853085,0,0.67365,0.6,0.81,,
11/12/95,1979,0.00645,0,0.00111,0,0,63.2027088,0,0.27723,0.711,0.859,,
14/12/95,1982,0.00559,0,0.00279,0,0,66.2750627,0,0.29055,0.494,0.49,,
18/12/95,1986,0,0,0.02652,0.4869,0,53.9856471,0,0.67968,0.638,0.322,,
21/12/95,1989,0,0,0.92076,0.047,0,73.2975859,0,0.9708,0.432,0.226,,
28/12/95,1996,0.028774,0.027754,2.6505,1.4872,0.033038169,42.1351392,0,0.004401,0.0066,0.255,,
02/01/96,2001,0,0,0.063336,0,0.046804073,33.73870269,0,0.5451,0.611,0.602,,
04/01/96,2003,0.00516,0,2.83767,0,0.060569977,25.34226618,0,0.9908,0.408,0.499,,
08/01/96,2007,0,0,0.44712,0,0.07433588,16.94582967,0,0.80652,0.204,0.743,,
11/01/96,2010,0,0,1.16322,0.12535,0.088101784,8.54939316,19.092,1.40388,0.34,0.826,,
15/01/96,2014,0,0,1.66668,0,0.099114507,0.15295665,41.292,1.24668,0.084,0.786,,
18/01/96,2017,0.0043,0,4.8969,0.389,0.11012723,0.06118266,23.976,1.3452,0.67,0.617,,
22/01/96,2021,0,0,0.84975,1.1685,0,0,6.882,2.991,0.5,0.828,,
25/01/96,2024,0.0043,0,2.7006,3.0381,0,0,58.386,0.7098,0.25,0.569,,
28/01/96,2027,0.0043,0,1.8972,0.0376,0,0.015295665,0,0.7821,0.26,0.764,,
02/02/96,2032,0.01806,0,1.4052,1.0976,0,0,18.6036,0.16902,0.918,0.5455,,
05/02/96,2035,0.01634,0.00172,0.95184,0.45825,0,0,0,0.27192,0.822,0.522,,
08/02/96,2038,0.07384,0,1.63836,0.084,0,0,0,2.78442,0.696,0.43,,
12/02/96,2042,0.02944,0,1.9275,0.47,0,0.076478325,29.5482,0.96804,0.522,0.332,,
15/02/96,2045,0.06376,0,0.96756,0.22325,0.523488,0,10.5672,1.37718,0.616,0.244,,
19/02/96,2049,0.07016,0,2.6949,0.4324,0.5833152,0.006065906,10.4784,0.2835,0.724,0.256,,
22/02/96,2052,0.01806,0,2.38152,0.47,0.6089568,0,9.5904,0.78912,0.912,0.27,,
26/02/96,2056,0.04788,0,1.1079,0.779,0.1931936,0.006118266,47.7744,0,0.008,0.368,,
29/02/96,2059,0.0737,0,0.25884,0.701,0.469142,0.001223653,35.2092,0.62298,0.146,0.33,,
04/03/96,2063,0.09614,0,0.15288,0.68935,0.000966971,0.18170993,9.0576,0.4587,0.302,0.285,,
07/03/96,2066,0.0957,0,0.0636,0.780365,0.000483485,0.247786268,8.1474,0.38535,0.152,0.496,,
11/03/96,2070,0.14098,0,0.03012,0.87138,0,0.146836631,7.2372,0.56718,0.072,0.37,,
14/03/96,2073,0.1814,0,0.02046,1.44572,0.125543629,0.045886995,4.3068,0.1653,0.024,0.435,,
18/03/96,2077,0.15834,0,0.0039,0.98852,0.175102296,0,1.6872,0.47916,0.072,0.666,,
21/03/96,2080,0.10528,0,0.01302,0.44411,0.55063615,0,2.4864,0.31572,0.036,0.606,,
25/03/96,2084,0.13114,0,0.00372,0.33116,0.461168,0.06118266,5.55,0.19278,0.132,0.486,,
28/03/96,2087,0.23898,0.0038,0.16296,0.303055,0.265776,0,7.437,0.25332,0.074,0.868,,
01/04/96,2091,0.09232,0,0.06918,0.27495,0.070384,0.03059133,9.324,0.01245,0.0858,0.77,,
04/04/96,2094,0.058266,0,0.04332,0.12535,0.039645803,0.06118266,13.8084,0.0833889,0.10002,0.486,,
09/04/96,2099,0.03132,0,0.07176,0.16115,0,0,4.0404,0.080748,0.0216,0.626,,
11/04/96,2101,0.07404,0,0.09444,0.245,0,0.045886995,3.5076,0.0809151,0.04604,0.534,,
15/04/96,2105,0.0344,0,0.05226,0.1875,0,0.03059133,6.3492,0.1149,0.158,0.468,,
17/04/96,2107,0.12296,0.40416,0.0915,0.10965,0,0.06118266,2.2644,0.21924,0.198,0.402,,
22/04/96,2112,0.048134,0.0061,0.05022,0.45955,0.088101784,0.045886995,3.6852,0.019464,0.0732,0.366,,
26/04/96,2116,0.195397,0.00305,0.0909,1.29455,0.289084686,0,7.6146,0.01341,0.0448,0.42,,
28/04/96,2118,0.34266,0,0.08673,0.68338,0.084954888,0.03059133,11.544,0.007356,0.0164,0.522,,
02/05/96,2122,0.08526,0,0.08256,0.78208,0,0.15295665,90.1764,0.003213,0.044,0.312,,
06/05/96,2126,0.13268,0,0.02232,6.05924,0.231267183,0.12236532,19.3584,0.022305,0.0474,0.434,,
09/05/96,2129,0.04824,0,0.18,3.24018,0.449319098,0,34.0992,0.15498,0.344,0.639,,
13/05/96,2133,0.02172,0,0.07584,0,0.254866077,0.12236532,22.5108,0.16572,0.15,0.5185,,
15/05/96,2135,0.02172,0,0.06183,4.29204,0.376635127,0.39768729,39.294,0.13968,0.198,0.398,,
20/05/96,2140,0.04072,0,0.0351,1.06032,0.994899857,0.12236532,12.6096,0.26634,0.072,0.691,,
23/05/96,2143,0.06048,0,1.6788,0.1398,0.024779334,0,13.4976,0.08565,0.048,0.8765,,
28/05/96,2148,0.018667,0,1.80888,0.03915,0.008260249,0,339.2604,0.014124,0.0066,1.062,,
30/05/96,2150,0,0.00085,0.3162,0.040475,0.085227025,0.03059133,365.7672,0.031563,0.0222,0.741,,
03/06/96,2154,0.01896,0.004547,0.02604,0.0418,0.162193801,0.221787273,392.274,0.030036,0.0654,0.612,,
06/06/96,2157,0.018861,0.00085,0.06396,0.376,0.066076338,0.412983217,601.0872,0.025386,0.015,0.6005,,
10/06/96,2161,0.033268,0.006971,0.02418,0.12925,0.033038169,0.03059133,1535.352,0.008886,0.1124,0.589,,
13/06/96,2164,0.027474,0.021267,0.08946,0.12535,0.421240189,0.198843907,203.352,0.028815,0.0444,0.514,,
17/06/96,2168,0.055268,0.017821,0.04839,0.20366875,0.495279192,0.03059133,57.8088,0.04833,0.0586,0.434,,
20/06/96,2171,0.051343,0.024412,0.04092,0.064625,0.569318196,0.05098555,73.2156,0.062847,0.0528,0.927435,,
24/06/96,2175,0.043277,0.025101,0.06138,0.062675,0.569318196,0.07137977,84.8928,0.008286,0.0088,0.714410714,,
27/06/96,2178,0.04815,0.11167,0.02697,0.0313375,0.643357199,0.07137977,162.726,0.21273,0.166,1.298129231,,
01/07/96,2182,0.01724,0.139091,0.0093,0,0.717396202,0.09177399,144.078,0.065811,0.0252,0.466748333,,
04/07/96,2185,0.02353,0.8383265,0.00744,0,0.396458028,0.11216821,73.1934,0.1046055,0.1086,0.94562,,
07/07/96,2188,0.02982,1.537562,0.015465,0,0.022025446,0.06118266,2.3088,0.1434,0.192,0.570729231,,
11/07/96,2192,0.04312,0.55561,0.02349,0,0.055063615,0.45886995,2.7972,0.03864,0.018,0.56828125,,
15/07/96,2196,0.000845,0.061061,0.01245,0,0.038551599,0.36709596,16.7832,0.000186,0,0.264981429,,
18/07/96,2199,0.0138865,0.093811,0.000279,0,0.029185837,0.168864142,8.3916,0.0053205,0.0039,0.51372625,,
22/07/96,2203,0.026928,0.126561,0.0009765,0,0.019820074,0.298571381,0,0.010455,0.0078,0.570554375,,
26/07/96,2207,0.020141,0.129047,0.001674,0.58425,0.103242511,0.42827862,0,0.024939,0.0042,0.2454975,,
29/07/96,2210,0.023943,0.130267,0.000372,0,0.015423467,0.52005261,0,0.007335,0.0024,0.1702116,,
01/08/96,2213,0.015258,0.073858,0.001395,0,0.015013494,0.36709596,0,0.004401,0.0018,0.2382235,,
05/08/96,2217,0.025081,0.033685,0.001581,0,0.128024672,0.6118266,0,0.006054,0.0054,0.575858333,,
08/08/96,2220,0.05335,0.041719,0.001728,3.895,1.706972065,1.74370581,0,0.004494,0.0024,0.493268125,,
12/08/96,2224,0.028774,0.027754,0.007803,0.0535,0.099114507,2.29434975,0,0.004401,0.0066,0.47281,,
15/08/96,2227,0.07575,0.044563,0.063336,0.013,0,8.786162299,0,0.004401,0.0018,,,
19/08/96,2231,0.00926,0.1385,0.4815,0,0,6.876266564,0,0.005868,0.0012,,,
22/08/96,2234,0.008747,0.058188,3.64128,0.013,0,6.790553242,0,0,0.0006,,,
26/08/96,2238,0.00476,0.108093,2.2059,0.04,0,9.99082038,0,0.004401,0,,,
29/08/96,2241,0.001467,0.055911,1.5822,0.027,0,5.78031718,0,0,0.0006,,,
02/09/96,2245,0.00044,0.036078,2.8128,0.0135,0.013218095,5.123942404,0,0.00156,0.0018,,,
05/09/96,2248,0.00088,0.011315,2.5149,0,0.008256008,2.813969258,0,0.001467,0.0006,,,
09/09/96,2252,0.010874,0.010549,0.9711,0,0.006460609,0.3059133,0,0.001467,0.0012,0.811051,,
12/09/96,2255,0,0.006294,1.2792,0,0,0.58123527,0,0.004587,0.0006,0.196398,,
16/09/96,2259,0.024974,0.005539,0.29079,0,0.033038169,0.382391887,0,0.0152595,0.0009,0.2018535,,
19/09/96,2262,0.049948,0.004784,0.159435,0,0.022025446,0.55064394,0,0.025932,0.0012,0.34096875,,
23/09/96,2266,0.00432,0.00346,0.02808,0,0.011012723,0.03059133,0,0.008265,0,0.3182375,,
26/09/96,2269,0.019394,0.006627,0.00558,0.0375,0.462534366,0.09177399,0,0.003771,0.0006,0.343241875,,
30/09/96,2273,0.036642,0.0039585,0.00372,0.6283,0.033603649,0.18354798,0,0.012945,0.0015,0.50918,,
02/10/96,2275,0.05389,0.00129,0.00186,0.4465,0,0.841261837,0,0.022119,0.0024,0.4091625,,
07/10/96,2280,0.00172,0.00044,0,0.276965,0.042948206,1.68252315,0,0.002025,0,0.375065625,,
10/10/96,2283,0.006547,0,0.00372,0.10743,0.085896412,0.88714857,0,0.00156,0,0.142070313,,
14/10/96,2287,0.001467,0,0,0.215,0.024782161,0.09177399,0,0.001932,0,0.196398,,
17/10/96,2290,0.00132,0,0.03348,1.504,0.05782033,0.09177399,0,0.001746,0.0006,0.365973125,,
21/10/96,2294,0.01296,0,0,0.042,0.165190845,0.27532197,0,0.000558,0.0012,0.388704375,,
24/10/96,2297,0.0098,0,0,0.021,0.037759927,0.12236532,6.1272,0.001302,0,0.32733,,
28/10/96,2301,0.02021,0,0.01674,0.015675,0.038544531,0.12236532,0,0.2764095,0.1119,0.3727925,,
28/10/96,2301,0.00352,0,0.00372,0.048,0.029892687,0.09177399,96.237,0.020385,0.003,0.361426875,,
30/10/96,2303,0.017281,0,0.00744,0.075,0.022025446,0.06118266,186.3468,0.01149,0.005,0.325056875,,
04/11/96,2308,0.0133925,0.0007335,0.005115,1.3570375,0,0,124.4088,0.0103635,0.0031,0.279594375,,
07/11/96,2311,0.009504,0.001467,0.00279,15.17126875,0.003809922,0.412982955,62.4708,0.009237,0.0012,0.252316875,,
11/11/96,2315,0.010778,0,0.004704,2.639075,0.007619843,0.82596591,0.5328,0.028917,0,0.283686,,
14/11/96,2318,0.003967,0,0.000585,28.9855,0.066076338,0.03059133,1.0878,0.021045,0.0006,0.179425333,,
18/11/96,2322,0.00427,0,0.000279,2.3845,0,0,0.7104,0.042,0.0018,0.321268333,,
21/11/96,2325,0.007865,0.003622,0.000744,0.467,0,0.52005261,0,0.112218,0,0.330360833,,
25/11/96,2329,0.011616,0.018813,0.000558,2.701335,0.156416,0.24473064,1.0434,0.049167,0,0.1909425,,
28/11/96,2332,0.005602,0,0.000186,1.6718675,0.111246169,0.137660985,3.6297,0.3618,0.0024,0.169726667,,
02/12/96,2336,0.019383,0.000086,0.000093,0.6424,0.066076338,0.03059133,6.216,0.23514,0,0.200792708,,
05/12/96,2339,0.023576,0.006174,0,0,0.140412925,0.3059133,1.3986,0.19671,0.0012,0.23185875,,
09/12/96,2343,0.02028,0.000215,0,0.3505,0.128848859,0.09177399,0,0.074934,0.0006,0.2273125,,
12/12/96,2346,0.016588,0.000043,0.000093,0.055,0.063323864,0.12236532,0.444,0.013236,0,0.210946,,
16/12/96,2350,0.013878,0.000043,0.000744,0.0425,0,0.100300693,0.222,0.010518,0,0.155709063,,
19/12/96,2353,0.011665,0.000979,0.002511,0.075,0,0.104009871,0.3552,0.015756,0,0.288362143,,
22/12/96,2356,0.013445,0.0004895,0.003162,0.094,0,0.062493191,0,0.0102495,0.0003,0.309145,,
27/12/96,2361,0.015225,0,0.003813,0.188,0,0.124461741,0,0.004743,0.0006,0.4091625,,
02/01/97,2367,0.0144345,0,0.0033945,0.2193325,0,0.126166711,0,0.0108075,0.0018,0.50918,,
06/01/97,2371,0.013644,0,0.002976,0.250665,0,0.127871682,0,0.016872,0.003,0.3909775,,
09/01/97,2374,0.00788,0.002157,0.002697,0.1253325,0,0.145767003,0,0.023514,0.0066,0.2273125,,
13/01/97,2378,0.009588,0.001988,0.003627,0,0,0.163662324,0,0.008286,0.0006,0.26822875,,
16/01/97,2381,0.029446,0,0.003906,0.094,0,0.174369413,0,0.042843,0.0132,0.26822875,,
20/01/97,2385,0.022125,0,0.000093,0.076375,0,0.164886451,0,0.077196,0.0012,0.1873055,,
23/01/97,2388,0.013378,0,0.000279,0.05875,0,0.155403489,0,0.127146,0.0024,0.17730375,,
27/01/97,2392,0.005762,0,0.000279,0.047,0,0.454324353,0,0.025653,0.0012,0.125021875,,
30/01/97,2395,0.010447,0,0.000744,0.1074,0,0.084781554,0.3108,0.115245,0.003,0.128431563,,
03/02/97,2399,0.01195,0,0.000837,0.33385,0,0.070237133,0,0.004143,0.0006,0.014548,,
06/02/97,2402,0.01671,0,0.001488,0.35055,0,0.124812159,0,0.041439,0.0012,0.1945795,,
10/02/97,2406,0.005641,0,0.001581,0.188,0,0.27532197,0,0.000465,0.0012,0.11183775,,
13/02/97,2409,0.010047,0,0.003348,0.08225,0,0.533512172,0,0.020673,0,0.152754,,
17/02/97,2413,0.010889,0,0.001488,0.10965,0.105722141,0.045887257,0,0.015714,0.0006,0.115929375,,
20/02/97,2416,0.005975,0,0.00066,1.504,0.066076338,0.012236532,0.222,0.000558,0,0.09910825,,
24/02/97,2420,0.0050475,0,0.001539,0.0705,0.059468704,0.06118266,0,0.0008835,0,0.247316,,
27/02/97,2423,0.00412,0,0.002418,0.06835,0.055063615,0.03059133,0.2664,0.001209,0,0.106079167,,
03/03/97,2427,0.001386,0,0.002046,0.0235,0.044050892,0.03059133,0.7992,0.013824,0,0.123885313,,
06/03/97,2430,0.000946,0.00176,0.00372,0.29245,0.033038169,0.06118266,0,0.007449,0,0.131191786,,
10/03/97,2434,0.00129,0,0.01023,0.21485,0.126646315,0.27532197,14.6742,0.023928,0.0006,0.150329333,,
13/03/97,2437,0.00172,0,0.01488,0.15275,0.023126718,0.06118266,0,0.015363,0,0.2527715,,
17/03/97,2441,0.00044,0,0.01134,0.0535,0.070796682,3.748230722,0,0.054324,0.0012,,,
20/03/97,2444,0.00336,0,0.0093,0.04,0,4.185584373,0,0.013122,0.0006,,,
24/03/97,2448,0.0676,0,0.00186,0.067,0,4.032927872,0,0.021057,0,,,
27/03/97,2451,0,,,0.0535,0,3.127323659,0,0,0,,,
01/04/97,2456,0.00494,0,0.00279,0.04,0,0,0,0.25653,0.0006,,,
05/04/97,2460,0.007225,0,0.000372,0,0.118937408,5.57582803,0,0.011997,0,0.2382235,,
07/04/97,2462,0.00972,0,0.000279,0.0564,0.132152676,0.06118266,0,0.012357,0.0042,0.136993667,,
10/04/97,2465,0.001793,0,0.000474,0.041025,0.125269842,0.147858095,1.4097,0.004929,0,0.50918,,
14/04/97,2469,0.001758,0,0,0.02565,0.118387008,0.23453353,2.8194,0.021687,0,0.1836685,,
17/04/97,2472,0.003103,0,0.000558,0.08225,0.111504174,0.321208965,0,0.005073,0,0.16821125,,
21/04/97,2476,0.00344,0.00044,0.00093,0.1504,0.039645803,0.3059133,0,0.005073,0,0.14548,,
24/04/97,2479,0.006345,0,0.000558,0.29215,0.107374756,0,0,0.029331,0,0.157603333,,
28/04/97,2483,0.00488,0,0.000651,0.193075,0,0,0,0.071823,0,0.130704688,,
30/04/97,2485,0.003467,0.00085,0.000837,0.193075,0,0,0,0.00093,0,0.17730375,,
02/05/97,2487,0.0030705,0.001275,0.000981,0.094,0.112329775,0.15295665,0,0.008322,0,0.167453542,,
05/05/97,2490,0.002674,0.0017,0.001125,0.19845,0.033038169,0.01019711,5.1726,0.015714,0,0.157603333,,
07/05/97,2492,0.00254,0,0.000483,0,0,0,5.55,0.014691,0.0006,0.119339063,,
12/05/97,2497,0.007581,0.00085,0.000957,0,0,0,3.108,0.004794,0.0024,0.15002625,,
14/05/97,2499,0.00857,0,0.001488,0.58425,0.132152676,0.27532197,0,0.002304,0,0.126158438,,
22/05/97,2507,0.002734,0,0.002055,0,0.105722141,0.12236532,0.9546,0.009009,0,0.1643924,,
27/05/97,2512,0.001086,0,0.002535,0,0.114130828,0.03059133,0,0.006705,0,0.10092675,,
30/05/97,2515,0.001353,0,0.002073,0,0.132152676,0.06118266,0,0.000186,0,0.144267667,,
02/06/97,2518,0.02193,0.00085,0.011625,0.007825,0.125957843,0.125424453,0,0.003864,0,0.195589778,,
05/06/97,2521,0.047203,0,0.028254,0.01565,0.119763009,0.189666246,0,0.005517,0,0.115264923,,
09/06/97,2525,0.0013,0,0.20928,0.007825,0.069792955,0.178959281,0,0.001023,0,0.148125091,,
12/06/97,2528,0.10751,0,0.38376,0,0.019822901,0.168252315,0,0.005538,0,0.140189818,,
16/06/97,2532,0.00608,0,0.114,0.0067,0.071267444,3.79694616,0,0.002211,0,0.103914286,,
19/06/97,2535,0.046388,0,0.047409,0.0134,0.122711987,7.425640005,0,0.00405,0,0.142492464,,
23/06/97,2539,0.003525,0,0.033273,0,0,8.476863508,0,0,0,0.181070643,,
26/06/97,2542,0.001731,0,0.035571,0,0,7.550956689,0,0.000372,0,0.219648821,,
30/06/97,2546,0.00219,0,0.020967,0,0.026430535,4.021406401,0,0.000744,0,0.258227,,
03/07/97,2549,0.00362,0,0.10746,2.96495,0.275318075,0.12236532,0,0,0,0.10820075,,
07/07/97,2553,0.008142,0,0.021033,1.6548,0.154178122,0.145308818,0,0.001746,0,0.134569,,
10/07/97,2556,0.004953,0.00044,0.023898,0.34465,0.033038169,0.168252315,0,0.005424,0,0.140630667,,
14/07/97,2560,0.001376,0,0.016134,0,0,0,0,0.000465,0,0.11547475,,
17/07/97,2563,0.00172,0,0.12423,0,0,0,0,0.00405,0,0.141843,,
21/07/97,2567,0.00696,0,0.41172,0,0.066076338,0.351800295,13.8528,0.00903,0,0.10092675,,
24/07/97,2570,0.00388,0,0.39576,0.58425,0.07433588,0.45886995,9.2796,0.021561,0,0.167302,,
28/07/97,2574,0.031652,0,0.09732,0.1645,0.136282518,0.05856466,0,0.003492,0,0.098199,,
31/07/97,2577,0.00347,0,0.11319,0,0.104620869,0.27532197,0,0.011013,0,0.2454975,,
04/08/97,2581,0.006074,0,0.066735,0,0.068829519,0.39768729,5.6166,0.016344,0,0.174705893,,
07/08/97,2584,0.004386,0,0.042369,0,0.033038169,0.52005261,11.2332,0.022047,0,0.103914286,,
11/08/97,2588,0.001751,0,0.038922,0,0.118937408,0,10.0344,0.029661,0,0.123658,,
14/08/97,2591,0.00257,0,0.014427,0,0.075987789,0.022943498,5.0172,0.008358,0,0.085576471,,
18/08/97,2595,0.019241,0,0.012246,0.2632,0.033038169,0.045886995,0,0.001581,0,0.089855294,,
21/08/97,2598,0.007313,0,0.019338,0.0235,0.008259542,0.168252315,0,0.007263,0.0006,0.10638225,,
25/08/97,2602,0.112514,0,0.024357,0,0.077089061,0.09177399,0,0.018162,0.0012,0.766194667,,
28/08/97,2605,0.013656,0,0.030249,0,0.105722141,0.06118266,0,0.00717,0.0006,0.189124,,
01/09/97,2609,0.00063,0,0.042717,0,0.071215632,0.076478325,0,0.000093,0.0018,0.14275225,,
05/09/97,2613,0.0048025,0,0.0574875,0,0.036709124,0.09177399,0,0.0045975,0.0009,0.0963805,,
08/09/97,2616,0.008975,0,0.072258,0.3572,0,0,0,0.009102,0,0.1658472,,
11/09/97,2619,0.023027,0,0.133365,0.7144,0.079291606,4.7261526,0,0.022842,0.0018,,,
15/09/97,2623,0.012176,0,0.009696,0,0,4.711884529,0,0.001839,0,,,
18/09/97,2626,0.002475,0,0.002091,0,0,3.698381931,8.5692,0.000372,0,,,
22/09/97,2630,0.00413,0,0.001953,0,0,4.854104385,0,0.00936,0,,,
25/09/97,2633,0.000913,0,0.003336,0.062665,0.011012723,6.930689518,23.3988,0.003771,0,,,
29/09/97,2637,0.006314,0.000043,0.002787,0.59527,0.082595423,0.06118266,26.6844,0.008823,0,0.136993667,,
02/10/97,2640,0.002519,0,0.001311,0,0.039645803,0.06118266,0,0.000465,0.0006,0.152754,,
06/10/97,2644,0.004479,0,0.002622,0,0.011012723,0.06118266,0,0.012294,0,0.104953429,,
09/10/97,2647,0.006738,0,0.001785,0,0.115633592,0.03059133,0,0.007986,0.0012,0.088143765,,
13/10/97,2651,0.005551,0,0.000855,0,0.066076338,0,0,0.016344,0.0006,0.192761,,
16/10/97,2654,0.004826,0,0.000093,3.572,0.099114507,0,0,0.023163,0.0006,0.061829,,
20/10/97,2658,0.006896,0,0.000186,1.786,0.132152676,0.137660985,0.853479,0.038556,0.0012,0.152754,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
